time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.056621000;1.022e+00;8.288e-01;1.607e-02;8.106e-01;1.572e-02;1.035e+00;1.022e+00;7.459e-01;1.446e-02;1.000e+01;8.207e-01;3.682e-02;5.000e+01;5.000e+01
20.057133000;1.022e+00;8.288e-01;1.582e-02;8.107e-01;1.547e-02;1.035e+00;1.022e+00;7.459e-01;1.424e-02;1.000e+01;8.207e-01;3.658e-02;5.000e+01;5.000e+01
20.057645000;1.022e+00;8.287e-01;1.556e-02;8.107e-01;1.522e-02;1.034e+00;1.022e+00;7.459e-01;1.401e-02;1.000e+01;8.208e-01;3.633e-02;5.000e+01;5.000e+01
20.058157000;1.022e+00;8.287e-01;1.530e-02;8.108e-01;1.497e-02;1.034e+00;1.022e+00;7.458e-01;1.377e-02;1.000e+01;8.209e-01;3.608e-02;5.000e+01;5.000e+01
20.058669000;1.022e+00;8.287e-01;1.504e-02;8.108e-01;1.472e-02;1.034e+00;1.022e+00;7.458e-01;1.354e-02;1.000e+01;8.209e-01;3.583e-02;5.000e+01;5.000e+01
20.059181000;1.022e+00;8.287e-01;1.478e-02;8.109e-01;1.446e-02;1.034e+00;1.022e+00;7.458e-01;1.330e-02;1.000e+01;8.210e-01;3.558e-02;5.000e+01;5.000e+01
20.059693000;1.022e+00;8.287e-01;1.451e-02;8.109e-01;1.420e-02;1.034e+00;1.022e+00;7.458e-01;1.306e-02;1.000e+01;8.210e-01;3.533e-02;5.000e+01;5.000e+01
20.060205000;1.022e+00;8.286e-01;1.425e-02;8.110e-01;1.394e-02;1.034e+00;1.022e+00;7.458e-01;1.282e-02;1.000e+01;8.211e-01;3.507e-02;5.000e+01;5.000e+01
20.060717000;1.022e+00;8.286e-01;1.398e-02;8.110e-01;1.368e-02;1.033e+00;1.022e+00;7.458e-01;1.258e-02;1.000e+01;8.211e-01;3.481e-02;5.000e+01;5.000e+01
20.061229000;1.022e+00;8.286e-01;1.371e-02;8.111e-01;1.342e-02;1.033e+00;1.022e+00;7.457e-01;1.234e-02;1.000e+01;8.212e-01;3.455e-02;5.000e+01;5.000e+01
20.061741000;1.022e+00;8.286e-01;1.344e-02;8.111e-01;1.316e-02;1.033e+00;1.022e+00;7.457e-01;1.210e-02;1.000e+01;8.213e-01;3.429e-02;5.000e+01;5.000e+01
20.062741000;1.021e+00;8.285e-01;1.292e-02;8.112e-01;1.265e-02;1.033e+00;1.021e+00;7.457e-01;1.163e-02;1.000e+01;8.214e-01;3.379e-02;5.000e+01;5.000e+01
20.063641000;1.021e+00;8.285e-01;1.245e-02;8.113e-01;1.220e-02;1.032e+00;1.021e+00;7.457e-01;1.121e-02;1.000e+01;8.215e-01;3.334e-02;5.000e+01;5.000e+01
20.064541000;1.021e+00;8.285e-01;1.200e-02;8.114e-01;1.175e-02;1.032e+00;1.021e+00;7.457e-01;1.080e-02;1.000e+01;8.216e-01;3.290e-02;5.000e+01;5.000e+01
20.065441000;1.021e+00;8.285e-01;1.154e-02;8.115e-01;1.131e-02;1.032e+00;1.021e+00;7.456e-01;1.039e-02;1.000e+01;8.217e-01;3.246e-02;5.000e+01;5.000e+01
20.066341000;1.021e+00;8.285e-01;1.110e-02;8.117e-01;1.087e-02;1.031e+00;1.021e+00;7.456e-01;9.990e-03;1.000e+01;8.218e-01;3.203e-02;5.000e+01;5.000e+01
20.067241000;1.021e+00;8.285e-01;1.066e-02;8.118e-01;1.045e-02;1.031e+00;1.021e+00;7.456e-01;9.598e-03;1.000e+01;8.219e-01;3.161e-02;5.000e+01;5.000e+01
20.068141000;1.020e+00;8.285e-01;1.024e-02;8.119e-01;1.003e-02;1.031e+00;1.020e+00;7.456e-01;9.214e-03;1.000e+01;8.221e-01;3.120e-02;5.000e+01;5.000e+01
20.069041000;1.020e+00;8.285e-01;9.820e-03;8.120e-01;9.625e-03;1.031e+00;1.020e+00;7.456e-01;8.838e-03;1.000e+01;8.222e-01;3.079e-02;5.000e+01;5.000e+01
20.069941000;1.020e+00;8.285e-01;9.410e-03;8.121e-01;9.224e-03;1.030e+00;1.020e+00;7.456e-01;8.469e-03;1.000e+01;8.223e-01;3.039e-02;5.000e+01;5.000e+01
20.070841000;1.020e+00;8.285e-01;9.008e-03;8.122e-01;8.831e-03;1.030e+00;1.020e+00;7.456e-01;8.107e-03;1.000e+01;8.224e-01;3.000e-02;5.000e+01;5.000e+01
20.071741000;1.020e+00;8.285e-01;8.611e-03;8.124e-01;8.443e-03;1.030e+00;1.020e+00;7.456e-01;7.750e-03;1.000e+01;8.226e-01;2.962e-02;5.000e+01;5.000e+01
20.072641000;1.020e+00;8.285e-01;8.222e-03;8.125e-01;8.063e-03;1.030e+00;1.020e+00;7.457e-01;7.400e-03;1.000e+01;8.227e-01;2.924e-02;5.000e+01;5.000e+01
20.073541000;1.020e+00;8.285e-01;7.838e-03;8.126e-01;7.687e-03;1.029e+00;1.020e+00;7.457e-01;7.054e-03;1.000e+01;8.228e-01;2.887e-02;5.000e+01;5.000e+01
20.074441000;1.019e+00;8.286e-01;7.458e-03;8.127e-01;7.315e-03;1.029e+00;1.019e+00;7.457e-01;6.712e-03;1.000e+01;8.230e-01;2.850e-02;5.000e+01;5.000e+01
20.075341000;1.019e+00;8.286e-01;7.081e-03;8.129e-01;6.947e-03;1.029e+00;1.019e+00;7.457e-01;6.373e-03;1.000e+01;8.231e-01;2.813e-02;5.000e+01;5.000e+01
20.076241000;1.019e+00;8.286e-01;6.708e-03;8.130e-01;6.581e-03;1.029e+00;1.019e+00;7.457e-01;6.037e-03;1.000e+01;8.232e-01;2.777e-02;5.000e+01;5.000e+01
20.077141000;1.019e+00;8.286e-01;6.336e-03;8.131e-01;6.217e-03;1.028e+00;1.019e+00;7.458e-01;5.702e-03;1.000e+01;8.234e-01;2.741e-02;5.000e+01;5.000e+01
20.078041000;1.019e+00;8.287e-01;5.966e-03;8.133e-01;5.855e-03;1.028e+00;1.019e+00;7.458e-01;5.369e-03;1.000e+01;8.235e-01;2.705e-02;5.000e+01;5.000e+01
20.078941000;1.019e+00;8.287e-01;5.596e-03;8.134e-01;5.492e-03;1.028e+00;1.019e+00;7.458e-01;5.036e-03;1.000e+01;8.237e-01;2.669e-02;5.000e+01;5.000e+01
20.079841000;1.019e+00;8.287e-01;5.227e-03;8.135e-01;5.131e-03;1.028e+00;1.019e+00;7.458e-01;4.704e-03;1.000e+01;8.238e-01;2.633e-02;5.000e+01;5.000e+01
20.080741000;1.019e+00;8.287e-01;4.857e-03;8.136e-01;4.768e-03;1.027e+00;1.019e+00;7.459e-01;4.371e-03;1.000e+01;8.239e-01;2.597e-02;5.000e+01;5.000e+01
20.081641000;1.018e+00;8.288e-01;4.488e-03;8.138e-01;4.407e-03;1.027e+00;1.018e+00;7.459e-01;4.039e-03;1.000e+01;8.241e-01;2.561e-02;5.000e+01;5.000e+01
20.082541000;1.018e+00;8.288e-01;4.118e-03;8.139e-01;4.044e-03;1.027e+00;1.018e+00;7.459e-01;3.706e-03;1.000e+01;8.242e-01;2.526e-02;5.000e+01;5.000e+01
20.083541000;1.018e+00;8.288e-01;3.706e-03;8.141e-01;3.639e-03;1.027e+00;1.018e+00;7.460e-01;3.335e-03;1.000e+01;8.244e-01;2.486e-02;5.000e+01;5.000e+01
20.084541000;1.018e+00;8.289e-01;3.293e-03;8.142e-01;3.235e-03;1.026e+00;1.018e+00;7.460e-01;2.964e-03;1.000e+01;8.245e-01;2.446e-02;5.000e+01;5.000e+01
20.085541000;1.018e+00;8.289e-01;2.881e-03;8.144e-01;2.831e-03;1.026e+00;1.018e+00;7.460e-01;2.593e-03;1.000e+01;8.247e-01;2.406e-02;5.000e+01;5.000e+01
20.086541000;1.018e+00;8.289e-01;2.468e-03;8.145e-01;2.425e-03;1.026e+00;1.018e+00;7.460e-01;2.221e-03;1.000e+01;8.248e-01;2.366e-02;5.000e+01;5.000e+01
20.087541000;1.018e+00;8.290e-01;2.054e-03;8.146e-01;2.019e-03;1.025e+00;1.018e+00;7.461e-01;1.849e-03;1.000e+01;8.250e-01;2.326e-02;5.000e+01;5.000e+01
20.088541000;1.017e+00;8.290e-01;1.642e-03;8.148e-01;1.614e-03;1.025e+00;1.017e+00;7.461e-01;1.478e-03;1.000e+01;8.251e-01;2.286e-02;5.000e+01;5.000e+01
20.090541000;1.017e+00;8.290e-01;8.189e-04;8.151e-01;8.051e-04;1.025e+00;1.017e+00;7.461e-01;7.369e-04;1.000e+01;8.254e-01;2.207e-02;5.000e+01;5.000e+01
20.091541000;1.017e+00;8.291e-01;4.078e-04;8.152e-01;4.010e-04;1.024e+00;1.017e+00;7.462e-01;3.669e-04;1.000e+01;8.256e-01;2.167e-02;5.000e+01;5.000e+01
20.092541000;1.017e+00;8.291e-01;-1.097e-06;8.154e-01;-1.058e-06;1.024e+00;1.017e+00;7.462e-01;-1.084e-06;1.000e+01;8.257e-01;2.128e-02;5.000e+01;5.000e+01
20.093541000;1.017e+00;8.291e-01;-4.078e-04;8.155e-01;-4.011e-04;1.024e+00;1.017e+00;7.462e-01;-3.671e-04;1.000e+01;8.259e-01;2.089e-02;5.000e+01;5.000e+01
20.094541000;1.017e+00;8.292e-01;-8.133e-04;8.156e-01;-8.001e-04;1.023e+00;1.017e+00;7.462e-01;-7.321e-04;1.000e+01;8.260e-01;2.050e-02;5.000e+01;5.000e+01
20.095541000;1.016e+00;8.292e-01;-1.217e-03;8.158e-01;-1.197e-03;1.023e+00;1.016e+00;7.463e-01;-1.095e-03;1.000e+01;8.262e-01;2.011e-02;5.000e+01;5.000e+01
20.097541000;1.016e+00;8.292e-01;-2.017e-03;8.161e-01;-1.985e-03;1.023e+00;1.016e+00;7.463e-01;-1.815e-03;1.000e+01;8.265e-01;1.934e-02;5.000e+01;5.000e+01
20.098541000;1.016e+00;8.293e-01;-2.413e-03;8.162e-01;-2.375e-03;1.022e+00;1.016e+00;7.463e-01;-2.172e-03;1.000e+01;8.266e-01;1.896e-02;5.000e+01;5.000e+01
20.099541000;1.016e+00;8.293e-01;-2.809e-03;8.163e-01;-2.765e-03;1.022e+00;1.016e+00;7.464e-01;-2.528e-03;1.000e+01;8.268e-01;1.858e-02;5.000e+01;5.000e+01
20.100541000;1.016e+00;8.293e-01;-3.201e-03;8.165e-01;-3.152e-03;1.022e+00;1.016e+00;7.464e-01;-2.881e-03;1.000e+01;8.269e-01;1.820e-02;5.000e+01;5.000e+01
20.101541000;1.016e+00;8.293e-01;-3.591e-03;8.166e-01;-3.536e-03;1.022e+00;1.016e+00;7.464e-01;-3.232e-03;1.000e+01;8.271e-01;1.782e-02;5.000e+01;5.000e+01
20.102541000;1.015e+00;8.294e-01;-3.979e-03;8.167e-01;-3.918e-03;1.021e+00;1.015e+00;7.464e-01;-3.581e-03;1.000e+01;8.272e-01;1.745e-02;5.000e+01;5.000e+01
20.103541000;1.015e+00;8.294e-01;-4.364e-03;8.169e-01;-4.299e-03;1.021e+00;1.015e+00;7.464e-01;-3.928e-03;1.000e+01;8.273e-01;1.708e-02;5.000e+01;5.000e+01
20.104541000;1.015e+00;8.294e-01;-4.749e-03;8.170e-01;-4.678e-03;1.021e+00;1.015e+00;7.465e-01;-4.274e-03;1.000e+01;8.275e-01;1.671e-02;5.000e+01;5.000e+01
20.105541000;1.015e+00;8.294e-01;-5.130e-03;8.171e-01;-5.054e-03;1.021e+00;1.015e+00;7.465e-01;-4.617e-03;1.000e+01;8.276e-01;1.634e-02;5.000e+01;5.000e+01
20.106541000;1.015e+00;8.295e-01;-5.511e-03;8.173e-01;-5.430e-03;1.020e+00;1.015e+00;7.465e-01;-4.960e-03;1.000e+01;8.278e-01;1.598e-02;5.000e+01;5.000e+01
20.108541000;1.015e+00;8.295e-01;-6.266e-03;8.175e-01;-6.175e-03;1.020e+00;1.015e+00;7.465e-01;-5.639e-03;1.000e+01;8.280e-01;1.525e-02;5.000e+01;5.000e+01
20.109541000;1.015e+00;8.295e-01;-6.641e-03;8.177e-01;-6.546e-03;1.020e+00;1.015e+00;7.466e-01;-5.977e-03;1.000e+01;8.282e-01;1.489e-02;5.000e+01;5.000e+01
20.110541000;1.014e+00;8.295e-01;-7.014e-03;8.178e-01;-6.915e-03;1.019e+00;1.014e+00;7.466e-01;-6.313e-03;1.000e+01;8.283e-01;1.453e-02;5.000e+01;5.000e+01
20.111541000;1.014e+00;8.296e-01;-7.386e-03;8.179e-01;-7.282e-03;1.019e+00;1.014e+00;7.466e-01;-6.647e-03;1.000e+01;8.284e-01;1.417e-02;5.000e+01;5.000e+01
20.112541000;1.014e+00;8.296e-01;-7.757e-03;8.180e-01;-7.649e-03;1.019e+00;1.014e+00;7.466e-01;-6.981e-03;1.000e+01;8.286e-01;1.382e-02;5.000e+01;5.000e+01
20.113541000;1.014e+00;8.296e-01;-8.126e-03;8.181e-01;-8.013e-03;1.019e+00;1.014e+00;7.466e-01;-7.313e-03;1.000e+01;8.287e-01;1.346e-02;5.000e+01;5.000e+01
20.114541000;1.014e+00;8.296e-01;-8.493e-03;8.183e-01;-8.377e-03;1.018e+00;1.014e+00;7.466e-01;-7.644e-03;1.000e+01;8.288e-01;1.311e-02;5.000e+01;5.000e+01
20.115541000;1.014e+00;8.296e-01;-8.859e-03;8.184e-01;-8.739e-03;1.018e+00;1.014e+00;7.467e-01;-7.973e-03;1.000e+01;8.289e-01;1.276e-02;5.000e+01;5.000e+01
20.116541000;1.014e+00;8.296e-01;-9.223e-03;8.185e-01;-9.100e-03;1.018e+00;1.014e+00;7.467e-01;-8.301e-03;1.000e+01;8.291e-01;1.240e-02;5.000e+01;5.000e+01
20.117541000;1.013e+00;8.297e-01;-9.587e-03;8.186e-01;-9.459e-03;1.018e+00;1.013e+00;7.467e-01;-8.628e-03;1.000e+01;8.292e-01;1.205e-02;5.000e+01;5.000e+01
20.118541000;1.013e+00;8.297e-01;-9.949e-03;8.188e-01;-9.818e-03;1.017e+00;1.013e+00;7.467e-01;-8.954e-03;1.000e+01;8.293e-01;1.171e-02;5.000e+01;5.000e+01
20.119541000;1.013e+00;8.297e-01;-1.031e-02;8.189e-01;-1.017e-02;1.017e+00;1.013e+00;7.467e-01;-9.278e-03;1.000e+01;8.294e-01;1.136e-02;5.000e+01;5.000e+01
20.120541000;1.013e+00;8.297e-01;-1.067e-02;8.190e-01;-1.053e-02;1.017e+00;1.013e+00;7.467e-01;-9.601e-03;1.000e+01;8.296e-01;1.101e-02;5.000e+01;5.000e+01
20.121541000;1.013e+00;8.297e-01;-1.102e-02;8.191e-01;-1.088e-02;1.017e+00;1.013e+00;7.468e-01;-9.922e-03;1.000e+01;8.297e-01;1.067e-02;5.000e+01;5.000e+01
20.122541000;1.013e+00;8.297e-01;-1.138e-02;8.192e-01;-1.124e-02;1.016e+00;1.013e+00;7.468e-01;-1.024e-02;1.000e+01;8.298e-01;1.032e-02;5.000e+01;5.000e+01
20.123541000;1.013e+00;8.298e-01;-1.173e-02;8.193e-01;-1.159e-02;1.016e+00;1.013e+00;7.468e-01;-1.056e-02;1.000e+01;8.299e-01;9.982e-03;5.000e+01;5.000e+01
20.124541000;1.013e+00;8.298e-01;-1.209e-02;8.195e-01;-1.194e-02;1.016e+00;1.013e+00;7.468e-01;-1.088e-02;1.000e+01;8.301e-01;9.641e-03;5.000e+01;5.000e+01
20.125541000;1.012e+00;8.298e-01;-1.244e-02;8.196e-01;-1.229e-02;1.016e+00;1.012e+00;7.468e-01;-1.120e-02;1.000e+01;8.302e-01;9.302e-03;5.000e+01;5.000e+01
20.126541000;1.012e+00;8.298e-01;-1.279e-02;8.197e-01;-1.263e-02;1.015e+00;1.012e+00;7.468e-01;-1.151e-02;1.000e+01;8.303e-01;8.964e-03;5.000e+01;5.000e+01
20.128541000;1.012e+00;8.298e-01;-1.348e-02;8.199e-01;-1.332e-02;1.015e+00;1.012e+00;7.468e-01;-1.213e-02;1.000e+01;8.305e-01;8.292e-03;5.000e+01;5.000e+01
20.129541000;1.012e+00;8.298e-01;-1.383e-02;8.200e-01;-1.366e-02;1.015e+00;1.012e+00;7.469e-01;-1.244e-02;1.000e+01;8.307e-01;7.958e-03;5.000e+01;5.000e+01
20.130541000;1.012e+00;8.299e-01;-1.417e-02;8.201e-01;-1.401e-02;1.014e+00;1.012e+00;7.469e-01;-1.275e-02;1.000e+01;8.308e-01;7.626e-03;5.000e+01;5.000e+01
20.131541000;1.012e+00;8.299e-01;-1.451e-02;8.203e-01;-1.434e-02;1.014e+00;1.012e+00;7.469e-01;-1.306e-02;1.000e+01;8.309e-01;7.295e-03;5.000e+01;5.000e+01
20.132541000;1.012e+00;8.299e-01;-1.485e-02;8.204e-01;-1.468e-02;1.014e+00;1.012e+00;7.469e-01;-1.337e-02;1.000e+01;8.310e-01;6.965e-03;5.000e+01;5.000e+01
20.133541000;1.011e+00;8.299e-01;-1.519e-02;8.205e-01;-1.502e-02;1.014e+00;1.011e+00;7.469e-01;-1.367e-02;1.000e+01;8.311e-01;6.637e-03;5.000e+01;5.000e+01
20.134541000;1.011e+00;8.299e-01;-1.553e-02;8.206e-01;-1.535e-02;1.014e+00;1.011e+00;7.469e-01;-1.398e-02;1.000e+01;8.313e-01;6.310e-03;5.000e+01;5.000e+01
20.135541000;1.011e+00;8.299e-01;-1.586e-02;8.207e-01;-1.569e-02;1.013e+00;1.011e+00;7.469e-01;-1.428e-02;1.000e+01;8.314e-01;5.984e-03;5.000e+01;5.000e+01
20.136541000;1.011e+00;8.299e-01;-1.620e-02;8.208e-01;-1.602e-02;1.013e+00;1.011e+00;7.470e-01;-1.458e-02;1.000e+01;8.315e-01;5.660e-03;5.000e+01;5.000e+01
20.137541000;1.011e+00;8.300e-01;-1.653e-02;8.209e-01;-1.635e-02;1.013e+00;1.011e+00;7.470e-01;-1.488e-02;1.000e+01;8.316e-01;5.337e-03;5.000e+01;5.000e+01
20.138541000;1.011e+00;8.300e-01;-1.686e-02;8.210e-01;-1.668e-02;1.013e+00;1.011e+00;7.470e-01;-1.518e-02;1.000e+01;8.317e-01;5.015e-03;5.000e+01;5.000e+01
20.139541000;1.011e+00;8.300e-01;-1.719e-02;8.211e-01;-1.701e-02;1.012e+00;1.011e+00;7.470e-01;-1.547e-02;1.000e+01;8.318e-01;4.695e-03;5.000e+01;5.000e+01
20.140541000;1.011e+00;8.300e-01;-1.752e-02;8.212e-01;-1.734e-02;1.012e+00;1.011e+00;7.470e-01;-1.577e-02;1.000e+01;8.320e-01;4.376e-03;5.000e+01;5.000e+01
20.141541000;1.011e+00;8.300e-01;-1.785e-02;8.214e-01;-1.766e-02;1.012e+00;1.011e+00;7.470e-01;-1.606e-02;1.000e+01;8.321e-01;4.058e-03;5.000e+01;5.000e+01
20.142541000;1.010e+00;8.300e-01;-1.817e-02;8.215e-01;-1.799e-02;1.012e+00;1.010e+00;7.470e-01;-1.636e-02;1.000e+01;8.322e-01;3.742e-03;5.000e+01;5.000e+01
20.143541000;1.010e+00;8.301e-01;-1.850e-02;8.216e-01;-1.831e-02;1.012e+00;1.010e+00;7.470e-01;-1.665e-02;1.000e+01;8.323e-01;3.427e-03;5.000e+01;5.000e+01
20.144541000;1.010e+00;8.301e-01;-1.882e-02;8.217e-01;-1.863e-02;1.011e+00;1.010e+00;7.471e-01;-1.694e-02;1.000e+01;8.324e-01;3.113e-03;5.000e+01;5.000e+01
20.146541000;1.010e+00;8.301e-01;-1.946e-02;8.219e-01;-1.927e-02;1.011e+00;1.010e+00;7.471e-01;-1.751e-02;1.000e+01;8.326e-01;2.490e-03;5.000e+01;5.000e+01
20.147541000;1.010e+00;8.301e-01;-1.978e-02;8.220e-01;-1.959e-02;1.011e+00;1.010e+00;7.471e-01;-1.780e-02;1.000e+01;8.328e-01;2.180e-03;5.000e+01;5.000e+01
20.148541000;1.010e+00;8.301e-01;-2.010e-02;8.221e-01;-1.990e-02;1.010e+00;1.010e+00;7.471e-01;-1.809e-02;1.000e+01;8.329e-01;1.872e-03;5.000e+01;5.000e+01
20.149541000;1.010e+00;8.301e-01;-2.041e-02;8.222e-01;-2.022e-02;1.010e+00;1.010e+00;7.471e-01;-1.837e-02;1.000e+01;8.330e-01;1.564e-03;5.000e+01;5.000e+01
20.150541000;1.010e+00;8.302e-01;-2.072e-02;8.223e-01;-2.053e-02;1.010e+00;1.010e+00;7.471e-01;-1.865e-02;1.000e+01;8.331e-01;1.259e-03;5.000e+01;5.000e+01
20.151541000;1.009e+00;8.302e-01;-2.104e-02;8.224e-01;-2.084e-02;1.010e+00;1.009e+00;7.472e-01;-1.893e-02;1.000e+01;8.332e-01;9.541e-04;5.000e+01;5.000e+01
20.152541000;1.009e+00;8.302e-01;-2.135e-02;8.225e-01;-2.115e-02;1.010e+00;1.009e+00;7.472e-01;-1.921e-02;1.000e+01;8.333e-01;6.511e-04;5.000e+01;5.000e+01
20.153541000;1.009e+00;8.302e-01;-2.166e-02;8.226e-01;-2.146e-02;1.009e+00;1.009e+00;7.472e-01;-1.949e-02;1.000e+01;8.334e-01;3.491e-04;5.000e+01;5.000e+01
20.154541000;1.009e+00;8.302e-01;-2.197e-02;8.227e-01;-2.177e-02;1.009e+00;1.009e+00;7.472e-01;-1.977e-02;1.000e+01;8.335e-01;4.810e-05;5.000e+01;5.000e+01
20.155541000;1.009e+00;8.302e-01;-2.227e-02;8.229e-01;-2.208e-02;1.009e+00;1.009e+00;7.472e-01;-2.005e-02;1.000e+01;8.337e-01;-2.509e-04;5.000e+01;5.000e+01
20.156541000;1.009e+00;8.303e-01;-2.258e-02;8.230e-01;-2.238e-02;1.009e+00;1.009e+00;7.472e-01;-2.032e-02;1.000e+01;8.338e-01;-5.489e-04;5.000e+01;5.000e+01
20.157541000;1.009e+00;8.303e-01;-2.288e-02;8.231e-01;-2.269e-02;1.009e+00;1.009e+00;7.472e-01;-2.060e-02;1.000e+01;8.339e-01;-8.459e-04;5.000e+01;5.000e+01
20.158541000;1.009e+00;8.303e-01;-2.319e-02;8.232e-01;-2.299e-02;1.008e+00;1.009e+00;7.473e-01;-2.087e-02;1.000e+01;8.340e-01;-1.142e-03;5.000e+01;5.000e+01
20.159541000;1.009e+00;8.303e-01;-2.349e-02;8.233e-01;-2.329e-02;1.008e+00;1.009e+00;7.473e-01;-2.114e-02;1.000e+01;8.341e-01;-1.436e-03;5.000e+01;5.000e+01
20.160541000;1.008e+00;8.303e-01;-2.379e-02;8.234e-01;-2.359e-02;1.008e+00;1.008e+00;7.473e-01;-2.141e-02;1.000e+01;8.342e-01;-1.729e-03;5.000e+01;5.000e+01
20.161541000;1.008e+00;8.303e-01;-2.409e-02;8.235e-01;-2.389e-02;1.008e+00;1.008e+00;7.473e-01;-2.168e-02;1.000e+01;8.343e-01;-2.020e-03;5.000e+01;5.000e+01
20.162541000;1.008e+00;8.304e-01;-2.438e-02;8.236e-01;-2.419e-02;1.008e+00;1.008e+00;7.473e-01;-2.195e-02;1.000e+01;8.344e-01;-2.311e-03;5.000e+01;5.000e+01
20.163541000;1.008e+00;8.304e-01;-2.468e-02;8.237e-01;-2.448e-02;1.007e+00;1.008e+00;7.473e-01;-2.221e-02;1.000e+01;8.345e-01;-2.600e-03;5.000e+01;5.000e+01
20.164541000;1.008e+00;8.304e-01;-2.498e-02;8.238e-01;-2.478e-02;1.007e+00;1.008e+00;7.473e-01;-2.248e-02;1.000e+01;8.346e-01;-2.887e-03;5.000e+01;5.000e+01
20.165541000;1.008e+00;8.304e-01;-2.527e-02;8.239e-01;-2.507e-02;1.007e+00;1.008e+00;7.474e-01;-2.274e-02;1.000e+01;8.348e-01;-3.174e-03;5.000e+01;5.000e+01
20.167541000;1.008e+00;8.304e-01;-2.585e-02;8.241e-01;-2.565e-02;1.007e+00;1.008e+00;7.474e-01;-2.327e-02;1.000e+01;8.350e-01;-3.743e-03;5.000e+01;5.000e+01
20.168541000;1.008e+00;8.304e-01;-2.614e-02;8.242e-01;-2.594e-02;1.006e+00;1.008e+00;7.474e-01;-2.353e-02;1.000e+01;8.351e-01;-4.026e-03;5.000e+01;5.000e+01
20.169541000;1.007e+00;8.305e-01;-2.643e-02;8.243e-01;-2.623e-02;1.006e+00;1.007e+00;7.474e-01;-2.379e-02;1.000e+01;8.352e-01;-4.307e-03;5.000e+01;5.000e+01
20.171541000;1.007e+00;8.305e-01;-2.700e-02;8.245e-01;-2.680e-02;1.006e+00;1.007e+00;7.474e-01;-2.430e-02;1.000e+01;8.354e-01;-4.866e-03;5.000e+01;5.000e+01
20.172541000;1.007e+00;8.305e-01;-2.728e-02;8.246e-01;-2.709e-02;1.006e+00;1.007e+00;7.475e-01;-2.456e-02;1.000e+01;8.355e-01;-5.144e-03;5.000e+01;5.000e+01
20.173541000;1.007e+00;8.305e-01;-2.757e-02;8.247e-01;-2.737e-02;1.005e+00;1.007e+00;7.475e-01;-2.481e-02;1.000e+01;8.356e-01;-5.420e-03;5.000e+01;5.000e+01
20.174541000;1.007e+00;8.305e-01;-2.785e-02;8.248e-01;-2.765e-02;1.005e+00;1.007e+00;7.475e-01;-2.506e-02;1.000e+01;8.357e-01;-5.695e-03;5.000e+01;5.000e+01
20.175541000;1.007e+00;8.306e-01;-2.813e-02;8.249e-01;-2.794e-02;1.005e+00;1.007e+00;7.475e-01;-2.532e-02;1.000e+01;8.358e-01;-5.969e-03;5.000e+01;5.000e+01
20.177541000;1.007e+00;8.306e-01;-2.868e-02;8.251e-01;-2.849e-02;1.005e+00;1.007e+00;7.475e-01;-2.582e-02;1.000e+01;8.360e-01;-6.513e-03;5.000e+01;5.000e+01
20.178541000;1.007e+00;8.306e-01;-2.896e-02;8.252e-01;-2.877e-02;1.004e+00;1.007e+00;7.475e-01;-2.606e-02;1.000e+01;8.361e-01;-6.783e-03;5.000e+01;5.000e+01
20.179541000;1.006e+00;8.306e-01;-2.923e-02;8.253e-01;-2.905e-02;1.004e+00;1.006e+00;7.476e-01;-2.631e-02;1.000e+01;8.362e-01;-7.052e-03;5.000e+01;5.000e+01
20.180541000;1.006e+00;8.306e-01;-2.951e-02;8.254e-01;-2.932e-02;1.004e+00;1.006e+00;7.476e-01;-2.656e-02;1.000e+01;8.363e-01;-7.320e-03;5.000e+01;5.000e+01
20.181541000;1.006e+00;8.307e-01;-2.978e-02;8.255e-01;-2.959e-02;1.004e+00;1.006e+00;7.476e-01;-2.680e-02;1.000e+01;8.364e-01;-7.586e-03;5.000e+01;5.000e+01
20.183541000;1.006e+00;8.307e-01;-3.032e-02;8.257e-01;-3.014e-02;1.004e+00;1.006e+00;7.476e-01;-2.729e-02;1.000e+01;8.366e-01;-8.116e-03;5.000e+01;5.000e+01
20.184541000;1.006e+00;8.307e-01;-3.059e-02;8.257e-01;-3.041e-02;1.003e+00;1.006e+00;7.476e-01;-2.753e-02;1.000e+01;8.367e-01;-8.378e-03;5.000e+01;5.000e+01
20.185541000;1.006e+00;8.307e-01;-3.086e-02;8.258e-01;-3.068e-02;1.003e+00;1.006e+00;7.476e-01;-2.777e-02;1.000e+01;8.368e-01;-8.640e-03;5.000e+01;5.000e+01
20.186541000;1.006e+00;8.307e-01;-3.112e-02;8.259e-01;-3.094e-02;1.003e+00;1.006e+00;7.477e-01;-2.801e-02;1.000e+01;8.369e-01;-8.900e-03;5.000e+01;5.000e+01
