time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.054900000;1.041e+00;6.619e-01;-1.172e-02;6.360e-01;-1.127e-02;1.037e+00;1.052e+00;6.461e-01;2.770e-02;4.999e+01;4.737e-03;1.177e-02;6.667e-01;3.745e-10;1.041e+00;5.957e-01;-1.055e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.057665000;1.041e+00;6.623e-01;-1.209e-02;6.364e-01;-1.162e-02;1.037e+00;1.051e+00;6.465e-01;2.740e-02;4.999e+01;4.371e-03;1.214e-02;6.667e-01;1.370e-09;1.041e+00;5.961e-01;-1.088e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
0.058126000;1.041e+00;6.624e-01;-1.213e-02;6.365e-01;-1.166e-02;1.037e+00;1.051e+00;6.466e-01;2.737e-02;4.999e+01;4.299e-03;1.218e-02;6.667e-01;1.555e-09;1.041e+00;5.961e-01;-1.092e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.061351000;1.041e+00;6.630e-01;-1.223e-02;6.371e-01;-1.176e-02;1.037e+00;1.051e+00;6.472e-01;2.733e-02;4.999e+01;3.717e-03;1.228e-02;6.667e-01;2.718e-09;1.041e+00;5.967e-01;-1.101e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.061812000;1.041e+00;6.630e-01;-1.223e-02;6.372e-01;-1.175e-02;1.037e+00;1.051e+00;6.473e-01;2.735e-02;4.999e+01;3.624e-03;1.228e-02;6.667e-01;2.850e-09;1.041e+00;5.967e-01;-1.100e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.062273000;1.041e+00;6.631e-01;-1.222e-02;6.373e-01;-1.174e-02;1.037e+00;1.051e+00;6.474e-01;2.737e-02;4.999e+01;3.530e-03;1.226e-02;6.667e-01;2.966e-09;1.041e+00;5.968e-01;-1.099e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.066420000;1.041e+00;6.640e-01;-1.198e-02;6.381e-01;-1.151e-02;1.037e+00;1.051e+00;6.481e-01;2.767e-02;4.999e+01;2.641e-03;1.203e-02;6.667e-01;3.338e-09;1.041e+00;5.976e-01;-1.078e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.066881000;1.041e+00;6.641e-01;-1.195e-02;6.382e-01;-1.148e-02;1.037e+00;1.052e+00;6.482e-01;2.771e-02;4.999e+01;2.541e-03;1.199e-02;6.667e-01;3.328e-09;1.041e+00;5.977e-01;-1.075e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.081074000;1.041e+00;6.667e-01;-1.131e-02;6.405e-01;-1.087e-02;1.037e+00;1.052e+00;6.505e-01;2.855e-02;4.999e+01;-1.669e-05;1.135e-02;6.667e-01;1.035e-09;1.041e+00;6.000e-01;-1.018e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.088391000;1.041e+00;6.675e-01;-1.120e-02;6.413e-01;-1.076e-02;1.038e+00;1.052e+00;6.513e-01;2.874e-02;4.999e+01;-8.411e-04;1.123e-02;6.667e-01;-9.951e-10;1.041e+00;6.008e-01;-1.008e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.090391000;1.041e+00;6.677e-01;-1.115e-02;6.414e-01;-1.071e-02;1.038e+00;1.052e+00;6.515e-01;2.880e-02;4.999e+01;-1.021e-03;1.119e-02;6.667e-01;-1.486e-09;1.041e+00;6.009e-01;-1.003e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.091391000;1.041e+00;6.678e-01;-1.112e-02;6.415e-01;-1.068e-02;1.038e+00;1.052e+00;6.515e-01;2.884e-02;4.999e+01;-1.104e-03;1.116e-02;6.667e-01;-1.717e-09;1.041e+00;6.010e-01;-1.001e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.115446000;1.041e+00;6.688e-01;-1.027e-02;6.424e-01;-9.865e-03;1.038e+00;1.052e+00;6.523e-01;2.972e-02;4.999e+01;-2.163e-03;1.030e-02;6.667e-01;-3.504e-09;1.041e+00;6.019e-01;-9.244e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.117446000;1.041e+00;6.689e-01;-1.020e-02;6.424e-01;-9.797e-03;1.038e+00;1.052e+00;6.524e-01;2.979e-02;4.999e+01;-2.200e-03;1.023e-02;6.667e-01;-3.289e-09;1.041e+00;6.020e-01;-9.181e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.126446000;1.041e+00;6.690e-01;-9.882e-03;6.424e-01;-9.490e-03;1.038e+00;1.052e+00;6.524e-01;3.010e-02;4.999e+01;-2.321e-03;9.913e-03;6.667e-01;-1.704e-09;1.041e+00;6.021e-01;-8.894e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.127446000;1.041e+00;6.690e-01;-9.847e-03;6.424e-01;-9.456e-03;1.038e+00;1.052e+00;6.524e-01;3.013e-02;5.000e+01;-2.332e-03;9.878e-03;6.667e-01;-1.455e-09;1.041e+00;6.021e-01;-8.862e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.134446000;1.041e+00;6.691e-01;-9.599e-03;6.424e-01;-9.217e-03;1.039e+00;1.053e+00;6.524e-01;3.036e-02;5.000e+01;-2.387e-03;9.629e-03;6.667e-01;5.047e-10;1.041e+00;6.021e-01;-8.639e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.135446000;1.041e+00;6.691e-01;-9.564e-03;6.424e-01;-9.184e-03;1.039e+00;1.053e+00;6.524e-01;3.040e-02;5.000e+01;-2.392e-03;9.593e-03;6.667e-01;7.626e-10;1.041e+00;6.022e-01;-8.608e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.140446000;1.041e+00;6.691e-01;-9.390e-03;6.424e-01;-9.016e-03;1.039e+00;1.053e+00;6.524e-01;3.056e-02;5.000e+01;-2.412e-03;9.418e-03;6.667e-01;1.737e-09;1.041e+00;6.022e-01;-8.451e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.141446000;1.042e+00;6.691e-01;-9.354e-03;6.424e-01;-8.982e-03;1.039e+00;1.053e+00;6.523e-01;3.059e-02;5.000e+01;-2.414e-03;9.383e-03;6.667e-01;1.859e-09;1.042e+00;6.022e-01;-8.419e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.144446000;1.042e+00;6.691e-01;-9.251e-03;6.424e-01;-8.882e-03;1.039e+00;1.053e+00;6.523e-01;3.069e-02;5.000e+01;-2.418e-03;9.279e-03;6.667e-01;2.064e-09;1.042e+00;6.022e-01;-8.326e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.211374000;1.042e+00;6.680e-01;-7.052e-03;6.409e-01;-6.766e-03;1.040e+00;1.053e+00;6.508e-01;3.260e-02;5.000e+01;-1.340e-03;7.068e-03;6.667e-01;-7.973e-09;1.042e+00;6.012e-01;-6.347e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.212374000;1.042e+00;6.680e-01;-7.022e-03;6.409e-01;-6.738e-03;1.040e+00;1.054e+00;6.507e-01;3.263e-02;5.000e+01;-1.316e-03;7.038e-03;6.667e-01;-7.836e-09;1.042e+00;6.012e-01;-6.320e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.233374000;1.042e+00;6.675e-01;-6.403e-03;6.403e-01;-6.143e-03;1.041e+00;1.054e+00;6.501e-01;3.314e-02;5.000e+01;-8.211e-04;6.417e-03;6.667e-01;-4.609e-09;1.042e+00;6.007e-01;-5.763e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.240374000;1.042e+00;6.673e-01;-6.207e-03;6.401e-01;-5.954e-03;1.041e+00;1.054e+00;6.499e-01;3.331e-02;5.000e+01;-6.689e-04;6.219e-03;6.667e-01;-3.946e-09;1.042e+00;6.006e-01;-5.586e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.241374000;1.043e+00;6.673e-01;-6.180e-03;6.401e-01;-5.928e-03;1.041e+00;1.054e+00;6.499e-01;3.333e-02;5.000e+01;-6.478e-04;6.191e-03;6.667e-01;-3.841e-09;1.043e+00;6.006e-01;-5.562e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.303374000;1.043e+00;6.664e-01;-4.662e-03;6.390e-01;-4.470e-03;1.042e+00;1.054e+00;6.487e-01;3.464e-02;5.000e+01;2.378e-04;4.669e-03;6.667e-01;1.053e-10;1.043e+00;5.998e-01;-4.196e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.310374000;1.043e+00;6.664e-01;-4.514e-03;6.389e-01;-4.328e-03;1.042e+00;1.054e+00;6.486e-01;3.477e-02;5.000e+01;2.833e-04;4.521e-03;6.667e-01;3.281e-10;1.043e+00;5.997e-01;-4.063e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.313374000;1.043e+00;6.664e-01;-4.452e-03;6.389e-01;-4.268e-03;1.042e+00;1.054e+00;6.486e-01;3.482e-02;5.000e+01;3.000e-04;4.459e-03;6.667e-01;2.187e-10;1.043e+00;5.997e-01;-4.007e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.317374000;1.043e+00;6.663e-01;-4.371e-03;6.388e-01;-4.191e-03;1.042e+00;1.055e+00;6.485e-01;3.490e-02;5.000e+01;3.200e-04;4.377e-03;6.667e-01;-1.643e-10;1.043e+00;5.997e-01;-3.934e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.328374000;1.043e+00;6.663e-01;-4.154e-03;6.388e-01;-3.983e-03;1.042e+00;1.055e+00;6.484e-01;3.509e-02;5.000e+01;3.589e-04;4.160e-03;6.667e-01;-1.375e-09;1.043e+00;5.997e-01;-3.739e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.329374000;1.043e+00;6.663e-01;-4.136e-03;6.387e-01;-3.964e-03;1.042e+00;1.055e+00;6.484e-01;3.511e-02;5.000e+01;3.611e-04;4.140e-03;6.667e-01;-1.473e-09;1.043e+00;5.997e-01;-3.722e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.344374000;1.043e+00;6.663e-01;-3.857e-03;6.387e-01;-3.697e-03;1.042e+00;1.055e+00;6.483e-01;3.536e-02;5.000e+01;3.811e-04;3.861e-03;6.667e-01;-2.558e-09;1.043e+00;5.997e-01;-3.471e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.396424000;1.043e+00;6.664e-01;-3.014e-03;6.386e-01;-2.889e-03;1.043e+00;1.055e+00;6.482e-01;3.614e-02;5.000e+01;2.778e-04;3.017e-03;6.667e-01;-2.947e-10;1.043e+00;5.998e-01;-2.713e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.397424000;1.044e+00;6.664e-01;-3.000e-03;6.386e-01;-2.875e-03;1.043e+00;1.055e+00;6.482e-01;3.616e-02;5.000e+01;2.744e-04;3.002e-03;6.667e-01;-3.225e-10;1.044e+00;5.998e-01;-2.700e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.440782000;1.044e+00;6.665e-01;-2.422e-03;6.386e-01;-2.321e-03;1.043e+00;1.055e+00;6.482e-01;3.670e-02;5.000e+01;1.267e-04;2.423e-03;6.667e-01;-1.279e-11;1.044e+00;5.999e-01;-2.180e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.490782000;1.044e+00;6.667e-01;-1.866e-03;6.386e-01;-1.787e-03;1.043e+00;1.055e+00;6.482e-01;3.722e-02;5.000e+01;6.672e-06;1.867e-03;6.667e-01;3.047e-09;1.044e+00;6.000e-01;-1.679e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.491782000;1.044e+00;6.667e-01;-1.856e-03;6.386e-01;-1.778e-03;1.043e+00;1.056e+00;6.482e-01;3.723e-02;5.000e+01;5.561e-06;1.857e-03;6.667e-01;3.089e-09;1.044e+00;6.000e-01;-1.670e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.525782000;1.044e+00;6.667e-01;-1.537e-03;6.386e-01;-1.472e-03;1.044e+00;1.056e+00;6.482e-01;3.753e-02;5.000e+01;-2.889e-05;1.537e-03;6.667e-01;4.596e-09;1.044e+00;6.000e-01;-1.383e-03;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.736782000;1.044e+00;6.666e-01;-3.589e-04;6.383e-01;-3.437e-04;1.044e+00;1.056e+00;6.479e-01;3.860e-02;5.000e+01;1.778e-05;3.589e-04;6.667e-01;-4.503e-10;1.044e+00;6.000e-01;-3.230e-04;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.747782000;1.044e+00;6.666e-01;-3.256e-04;6.383e-01;-3.117e-04;1.044e+00;1.056e+00;6.478e-01;3.863e-02;5.000e+01;1.778e-05;3.256e-04;6.667e-01;7.294e-10;1.044e+00;6.000e-01;-2.930e-04;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
0.902070000;1.044e+00;6.667e-01;-4.667e-05;6.383e-01;-4.468e-05;1.044e+00;1.056e+00;6.478e-01;3.889e-02;5.000e+01;7.782e-06;4.667e-05;6.667e-01;-1.902e-10;1.044e+00;6.000e-01;-4.200e-05;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
1.041927000;1.044e+00;6.667e-01;2.778e-05;6.383e-01;2.660e-05;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;5.559e-06;-2.778e-05;6.667e-01;1.041e-09;1.044e+00;6.000e-01;2.500e-05;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
1.068927000;1.044e+00;6.667e-01;3.222e-05;6.383e-01;3.085e-05;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;5.559e-06;-3.222e-05;6.667e-01;1.067e-09;1.044e+00;6.000e-01;2.900e-05;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;6.667e-01;-7.690e-10;6.383e-01;3.650e-09;1.044e+00;1.056e+00;6.478e-01;3.893e-02;5.000e+01;2.412e-09;1.501e-08;6.667e-01;-3.974e-09;1.044e+00;6.000e-01;-6.117e-09;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.027e+00;6.556e-01;-1.920e-02;6.382e-01;-1.869e-02;1.022e+00;1.038e+00;6.486e-01;2.104e-02;5.000e+01;9.441e-02;5.615e-02;7.500e-01;3.333e-02;1.027e+00;5.900e-01;-1.728e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
19.999998000;1.027e+00;6.556e-01;-1.920e-02;6.382e-01;-1.869e-02;1.022e+00;1.038e+00;6.486e-01;2.104e-02;5.000e+01;9.441e-02;5.615e-02;7.500e-01;3.333e-02;1.027e+00;5.900e-01;-1.728e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.000032000;1.027e+00;6.556e-01;-1.913e-02;6.382e-01;-1.862e-02;1.022e+00;1.038e+00;6.486e-01;2.111e-02;5.000e+01;9.439e-02;5.608e-02;7.500e-01;3.333e-02;1.027e+00;5.900e-01;-1.722e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.000128000;1.027e+00;6.556e-01;-1.894e-02;6.382e-01;-1.843e-02;1.022e+00;1.038e+00;6.486e-01;2.129e-02;5.000e+01;9.435e-02;5.588e-02;7.500e-01;3.333e-02;1.027e+00;5.901e-01;-1.705e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.000694000;1.028e+00;6.560e-01;-1.768e-02;6.382e-01;-1.721e-02;1.022e+00;1.038e+00;6.486e-01;2.249e-02;5.000e+01;9.403e-02;5.456e-02;7.500e-01;3.333e-02;1.028e+00;5.904e-01;-1.592e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.000954000;1.028e+00;6.562e-01;-1.704e-02;6.383e-01;-1.658e-02;1.023e+00;1.038e+00;6.486e-01;2.311e-02;5.000e+01;9.385e-02;5.389e-02;7.500e-01;3.333e-02;1.028e+00;5.905e-01;-1.533e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;5.000e+01;5.000e+01
20.001766000;1.029e+00;6.568e-01;-1.475e-02;6.385e-01;-1.434e-02;1.024e+00;1.039e+00;6.487e-01;2.531e-02;5.000e+01;9.317e-02;5.149e-02;7.500e-01;3.333e-02;1.029e+00;5.911e-01;-1.328e-02;1.000e+01;5.000e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.001818000;1.029e+00;6.569e-01;-1.460e-02;6.385e-01;-1.419e-02;1.024e+00;1.039e+00;6.487e-01;2.546e-02;4.999e+01;9.313e-02;5.132e-02;7.500e-01;3.333e-02;1.029e+00;5.912e-01;-1.314e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.001869000;1.029e+00;6.569e-01;-1.444e-02;6.385e-01;-1.403e-02;1.024e+00;1.039e+00;6.487e-01;2.562e-02;4.999e+01;9.308e-02;5.115e-02;7.500e-01;3.333e-02;1.029e+00;5.912e-01;-1.299e-02;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.003103000;1.030e+00;6.582e-01;-1.034e-02;6.389e-01;-1.004e-02;1.027e+00;1.041e+00;6.489e-01;2.956e-02;4.999e+01;9.179e-02;4.686e-02;7.500e-01;3.333e-02;1.030e+00;5.924e-01;-9.305e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.005400000;1.033e+00;6.609e-01;-2.059e-03;6.399e-01;-1.993e-03;1.032e+00;1.045e+00;6.495e-01;3.751e-02;4.999e+01;8.906e-02;3.821e-02;7.500e-01;3.333e-02;1.033e+00;5.948e-01;-1.853e-03;1.000e+01;4.999e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.006936000;1.035e+00;6.627e-01;3.102e-03;6.406e-01;2.999e-03;1.035e+00;1.047e+00;6.499e-01;4.245e-02;4.998e+01;8.729e-02;3.284e-02;7.500e-01;3.333e-02;1.035e+00;5.964e-01;2.792e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.007704000;1.035e+00;6.635e-01;5.398e-03;6.409e-01;5.214e-03;1.037e+00;1.048e+00;6.501e-01;4.464e-02;4.998e+01;8.648e-02;3.046e-02;7.500e-01;3.333e-02;1.035e+00;5.972e-01;4.858e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.007960000;1.035e+00;6.638e-01;6.111e-03;6.410e-01;5.902e-03;1.037e+00;1.048e+00;6.502e-01;4.532e-02;4.998e+01;8.623e-02;2.972e-02;7.500e-01;3.333e-02;1.035e+00;5.974e-01;5.500e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.008676000;1.036e+00;6.644e-01;7.957e-03;6.413e-01;7.680e-03;1.038e+00;1.049e+00;6.504e-01;4.709e-02;4.998e+01;8.556e-02;2.780e-02;7.500e-01;3.333e-02;1.036e+00;5.980e-01;7.161e-03;1.000e+01;4.998e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.009368000;1.037e+00;6.650e-01;9.517e-03;6.416e-01;9.181e-03;1.039e+00;1.049e+00;6.505e-01;4.858e-02;4.997e+01;8.497e-02;2.619e-02;7.500e-01;3.333e-02;1.037e+00;5.985e-01;8.565e-03;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.010980000;1.037e+00;6.661e-01;1.228e-02;6.421e-01;1.183e-02;1.041e+00;1.050e+00;6.509e-01;5.122e-02;4.997e+01;8.385e-02;2.333e-02;7.500e-01;3.333e-02;1.037e+00;5.995e-01;1.105e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.011211000;1.038e+00;6.663e-01;1.257e-02;6.422e-01;1.212e-02;1.041e+00;1.050e+00;6.510e-01;5.150e-02;4.997e+01;8.372e-02;2.302e-02;7.500e-01;3.333e-02;1.038e+00;5.997e-01;1.132e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.011441000;1.038e+00;6.664e-01;1.284e-02;6.422e-01;1.238e-02;1.042e+00;1.051e+00;6.510e-01;5.176e-02;4.997e+01;8.360e-02;2.274e-02;7.500e-01;3.333e-02;1.038e+00;5.998e-01;1.156e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.011672000;1.038e+00;6.665e-01;1.309e-02;6.423e-01;1.261e-02;1.042e+00;1.051e+00;6.511e-01;5.200e-02;4.997e+01;8.348e-02;2.249e-02;7.500e-01;3.333e-02;1.038e+00;5.999e-01;1.178e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.999e+01;4.999e+01
20.013054000;1.038e+00;6.671e-01;1.408e-02;6.426e-01;1.356e-02;1.042e+00;1.051e+00;6.514e-01;5.297e-02;4.997e+01;8.291e-02;2.145e-02;7.500e-01;3.333e-02;1.038e+00;6.004e-01;1.267e-02;1.000e+01;4.997e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.013284000;1.038e+00;6.672e-01;1.417e-02;6.427e-01;1.365e-02;1.042e+00;1.051e+00;6.515e-01;5.306e-02;4.996e+01;8.283e-02;2.136e-02;7.500e-01;3.333e-02;1.038e+00;6.004e-01;1.275e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.014008000;1.038e+00;6.674e-01;1.433e-02;6.429e-01;1.380e-02;1.042e+00;1.051e+00;6.516e-01;5.322e-02;4.996e+01;8.264e-02;2.119e-02;7.500e-01;3.333e-02;1.038e+00;6.006e-01;1.290e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.014136000;1.038e+00;6.674e-01;1.434e-02;6.429e-01;1.381e-02;1.042e+00;1.051e+00;6.516e-01;5.323e-02;4.996e+01;8.261e-02;2.118e-02;7.500e-01;3.333e-02;1.038e+00;6.007e-01;1.290e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.998e+01;4.998e+01
20.017208000;1.038e+00;6.677e-01;1.324e-02;6.434e-01;1.276e-02;1.042e+00;1.051e+00;6.522e-01;5.227e-02;4.996e+01;8.227e-02;2.227e-02;7.500e-01;3.333e-02;1.038e+00;6.010e-01;1.192e-02;1.000e+01;4.996e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.017464000;1.038e+00;6.677e-01;1.307e-02;6.435e-01;1.260e-02;1.042e+00;1.051e+00;6.523e-01;5.211e-02;4.995e+01;8.226e-02;2.244e-02;7.500e-01;3.333e-02;1.038e+00;6.010e-01;1.176e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.017720000;1.038e+00;6.677e-01;1.289e-02;6.435e-01;1.242e-02;1.042e+00;1.051e+00;6.523e-01;5.194e-02;4.995e+01;8.225e-02;2.263e-02;7.500e-01;3.333e-02;1.038e+00;6.010e-01;1.160e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.017976000;1.038e+00;6.677e-01;1.270e-02;6.435e-01;1.224e-02;1.041e+00;1.051e+00;6.524e-01;5.177e-02;4.995e+01;8.225e-02;2.282e-02;7.500e-01;3.333e-02;1.038e+00;6.010e-01;1.143e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.018232000;1.038e+00;6.678e-01;1.251e-02;6.436e-01;1.205e-02;1.041e+00;1.050e+00;6.524e-01;5.159e-02;4.995e+01;8.225e-02;2.302e-02;7.500e-01;3.333e-02;1.038e+00;6.010e-01;1.126e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.018488000;1.037e+00;6.678e-01;1.231e-02;6.436e-01;1.186e-02;1.041e+00;1.050e+00;6.525e-01;5.141e-02;4.995e+01;8.225e-02;2.322e-02;7.500e-01;3.333e-02;1.037e+00;6.010e-01;1.108e-02;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.997e+01;4.997e+01
20.021304000;1.037e+00;6.678e-01;1.000e-02;6.441e-01;9.648e-03;1.040e+00;1.049e+00;6.530e-01;4.930e-02;4.995e+01;8.224e-02;2.556e-02;7.500e-01;3.333e-02;1.037e+00;6.010e-01;9.002e-03;1.000e+01;4.995e+01;6.667e-01;1.044e+00;1.044e+00;4.996e+01;4.996e+01
