time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;InfiniteBus_BUS_NetworkFrequencyPu;NetworkFrequencyPu
20.142835000;1.250e+00;8.344e-01;-1.312e+00;6.676e-01;-1.049e+00;8.565e-01;1.174e+00;7.420e-01;-9.998e-01;1.250e+00;7.510e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.144835000;1.250e+00;8.351e-01;-1.312e+00;6.681e-01;-1.049e+00;8.564e-01;1.174e+00;7.425e-01;-9.998e-01;1.250e+00;7.516e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.145835000;1.250e+00;8.354e-01;-1.312e+00;6.683e-01;-1.050e+00;8.564e-01;1.174e+00;7.428e-01;-9.998e-01;1.250e+00;7.518e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.149835000;1.250e+00;8.363e-01;-1.312e+00;6.690e-01;-1.050e+00;8.564e-01;1.174e+00;7.436e-01;-9.998e-01;1.250e+00;7.527e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.150835000;1.250e+00;8.365e-01;-1.312e+00;6.692e-01;-1.050e+00;8.564e-01;1.174e+00;7.437e-01;-9.998e-01;1.250e+00;7.528e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.151835000;1.250e+00;8.366e-01;-1.312e+00;6.693e-01;-1.050e+00;8.564e-01;1.174e+00;7.438e-01;-9.999e-01;1.250e+00;7.530e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.155298000;1.250e+00;8.370e-01;-1.312e+00;6.696e-01;-1.050e+00;8.563e-01;1.174e+00;7.442e-01;-9.999e-01;1.250e+00;7.533e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.157298000;1.250e+00;8.371e-01;-1.312e+00;6.697e-01;-1.050e+00;8.563e-01;1.174e+00;7.442e-01;-9.999e-01;1.250e+00;7.534e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.160298000;1.250e+00;8.371e-01;-1.312e+00;6.697e-01;-1.050e+00;8.563e-01;1.174e+00;7.443e-01;-9.999e-01;1.250e+00;7.534e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.161298000;1.250e+00;8.371e-01;-1.312e+00;6.696e-01;-1.050e+00;8.563e-01;1.174e+00;7.442e-01;-9.999e-01;1.250e+00;7.533e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.162298000;1.250e+00;8.370e-01;-1.312e+00;6.696e-01;-1.050e+00;8.563e-01;1.174e+00;7.442e-01;-9.999e-01;1.250e+00;7.533e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.164298000;1.250e+00;8.368e-01;-1.312e+00;6.695e-01;-1.050e+00;8.563e-01;1.174e+00;7.440e-01;-1.000e+00;1.250e+00;7.531e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.166967000;1.250e+00;8.365e-01;-1.312e+00;6.692e-01;-1.050e+00;8.563e-01;1.174e+00;7.438e-01;-1.000e+00;1.250e+00;7.529e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.167223000;1.250e+00;8.365e-01;-1.312e+00;6.692e-01;-1.050e+00;8.563e-01;1.174e+00;7.437e-01;-1.000e+00;1.250e+00;7.528e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.170295000;1.250e+00;8.359e-01;-1.312e+00;6.688e-01;-1.050e+00;8.563e-01;1.174e+00;7.433e-01;-1.000e+00;1.250e+00;7.523e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.171295000;1.250e+00;8.357e-01;-1.312e+00;6.686e-01;-1.050e+00;8.563e-01;1.174e+00;7.431e-01;-1.000e+00;1.250e+00;7.522e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.173295000;1.250e+00;8.353e-01;-1.312e+00;6.683e-01;-1.050e+00;8.563e-01;1.174e+00;7.428e-01;-1.000e+00;1.250e+00;7.518e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.176295000;1.250e+00;8.347e-01;-1.312e+00;6.677e-01;-1.050e+00;8.564e-01;1.174e+00;7.422e-01;-1.000e+00;1.250e+00;7.512e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.185295000;1.250e+00;8.326e-01;-1.312e+00;6.661e-01;-1.050e+00;8.564e-01;1.174e+00;7.404e-01;-1.000e+00;1.250e+00;7.494e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.188295000;1.250e+00;8.320e-01;-1.312e+00;6.656e-01;-1.049e+00;8.564e-01;1.174e+00;7.399e-01;-1.000e+00;1.250e+00;7.488e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.193240000;1.250e+00;8.312e-01;-1.312e+00;6.649e-01;-1.049e+00;8.565e-01;1.174e+00;7.392e-01;-1.000e+00;1.250e+00;7.481e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.194240000;1.250e+00;8.310e-01;-1.312e+00;6.648e-01;-1.049e+00;8.565e-01;1.174e+00;7.390e-01;-1.000e+00;1.250e+00;7.479e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.196240000;1.250e+00;8.307e-01;-1.312e+00;6.646e-01;-1.049e+00;8.565e-01;1.174e+00;7.388e-01;-1.000e+00;1.250e+00;7.477e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.197240000;1.250e+00;8.306e-01;-1.312e+00;6.645e-01;-1.049e+00;8.565e-01;1.174e+00;7.387e-01;-1.000e+00;1.250e+00;7.475e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.201240000;1.250e+00;8.302e-01;-1.312e+00;6.641e-01;-1.049e+00;8.565e-01;1.174e+00;7.383e-01;-1.000e+00;1.250e+00;7.472e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.202240000;1.250e+00;8.301e-01;-1.312e+00;6.641e-01;-1.049e+00;8.565e-01;1.174e+00;7.382e-01;-1.000e+00;1.250e+00;7.471e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.204240000;1.250e+00;8.299e-01;-1.312e+00;6.640e-01;-1.049e+00;8.565e-01;1.174e+00;7.381e-01;-1.000e+00;1.250e+00;7.470e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.209240000;1.250e+00;8.297e-01;-1.312e+00;6.638e-01;-1.049e+00;8.565e-01;1.174e+00;7.379e-01;-1.000e+00;1.250e+00;7.467e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.210240000;1.250e+00;8.297e-01;-1.312e+00;6.637e-01;-1.049e+00;8.565e-01;1.174e+00;7.379e-01;-1.000e+00;1.250e+00;7.467e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.212240000;1.250e+00;8.296e-01;-1.312e+00;6.637e-01;-1.049e+00;8.565e-01;1.174e+00;7.378e-01;-1.000e+00;1.250e+00;7.467e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.220240000;1.250e+00;8.297e-01;-1.312e+00;6.638e-01;-1.049e+00;8.565e-01;1.174e+00;7.379e-01;-1.000e+00;1.250e+00;7.467e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.221240000;1.250e+00;8.297e-01;-1.312e+00;6.638e-01;-1.049e+00;8.565e-01;1.174e+00;7.379e-01;-1.000e+00;1.250e+00;7.468e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.226240000;1.250e+00;8.299e-01;-1.312e+00;6.639e-01;-1.049e+00;8.565e-01;1.174e+00;7.381e-01;-1.000e+00;1.250e+00;7.469e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.248240000;1.250e+00;8.310e-01;-1.312e+00;6.648e-01;-1.049e+00;8.565e-01;1.174e+00;7.390e-01;-1.000e+00;1.250e+00;7.479e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.251240000;1.250e+00;8.311e-01;-1.312e+00;6.648e-01;-1.049e+00;8.565e-01;1.174e+00;7.391e-01;-1.000e+00;1.250e+00;7.480e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.262240000;1.250e+00;8.313e-01;-1.312e+00;6.651e-01;-1.049e+00;8.565e-01;1.174e+00;7.393e-01;-1.000e+00;1.250e+00;7.482e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.265240000;1.250e+00;8.314e-01;-1.312e+00;6.651e-01;-1.049e+00;8.565e-01;1.174e+00;7.393e-01;-1.000e+00;1.250e+00;7.482e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.270240000;1.250e+00;8.314e-01;-1.312e+00;6.651e-01;-1.049e+00;8.565e-01;1.174e+00;7.393e-01;-1.000e+00;1.250e+00;7.483e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.271240000;1.250e+00;8.314e-01;-1.312e+00;6.651e-01;-1.049e+00;8.565e-01;1.174e+00;7.394e-01;-1.000e+00;1.250e+00;7.483e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.325240000;1.250e+00;8.313e-01;-1.312e+00;6.650e-01;-1.049e+00;8.565e-01;1.174e+00;7.393e-01;-1.000e+00;1.250e+00;7.482e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.333240000;1.250e+00;8.313e-01;-1.312e+00;6.651e-01;-1.049e+00;8.565e-01;1.174e+00;7.393e-01;-1.000e+00;1.250e+00;7.482e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.340240000;1.250e+00;8.314e-01;-1.312e+00;6.651e-01;-1.049e+00;8.565e-01;1.174e+00;7.393e-01;-1.000e+00;1.250e+00;7.482e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.341240000;1.250e+00;8.314e-01;-1.312e+00;6.651e-01;-1.049e+00;8.565e-01;1.174e+00;7.393e-01;-1.000e+00;1.250e+00;7.483e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.369240000;1.250e+00;8.316e-01;-1.312e+00;6.652e-01;-1.049e+00;8.565e-01;1.174e+00;7.395e-01;-1.000e+00;1.250e+00;7.484e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.408240000;1.250e+00;8.317e-01;-1.312e+00;6.654e-01;-1.049e+00;8.565e-01;1.174e+00;7.396e-01;-1.000e+00;1.250e+00;7.485e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.421240000;1.250e+00;8.317e-01;-1.312e+00;6.654e-01;-1.049e+00;8.565e-01;1.174e+00;7.396e-01;-1.000e+00;1.250e+00;7.486e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.429240000;1.250e+00;8.317e-01;-1.312e+00;6.654e-01;-1.049e+00;8.565e-01;1.174e+00;7.397e-01;-1.000e+00;1.250e+00;7.486e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.432240000;1.250e+00;8.318e-01;-1.312e+00;6.654e-01;-1.049e+00;8.565e-01;1.174e+00;7.397e-01;-1.000e+00;1.250e+00;7.486e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.748240000;1.250e+00;8.324e-01;-1.312e+00;6.659e-01;-1.049e+00;8.565e-01;1.174e+00;7.402e-01;-1.000e+00;1.250e+00;7.491e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.772240000;1.250e+00;8.324e-01;-1.312e+00;6.659e-01;-1.049e+00;8.565e-01;1.174e+00;7.402e-01;-1.000e+00;1.250e+00;7.492e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
20.803240000;1.250e+00;8.324e-01;-1.312e+00;6.660e-01;-1.049e+00;8.565e-01;1.174e+00;7.403e-01;-1.000e+00;1.250e+00;7.492e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
21.466240000;1.250e+00;8.330e-01;-1.312e+00;6.664e-01;-1.049e+00;8.564e-01;1.174e+00;7.408e-01;-1.000e+00;1.250e+00;7.497e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
21.497240000;1.250e+00;8.330e-01;-1.312e+00;6.664e-01;-1.049e+00;8.564e-01;1.174e+00;7.408e-01;-1.000e+00;1.250e+00;7.497e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
21.532240000;1.250e+00;8.331e-01;-1.312e+00;6.664e-01;-1.050e+00;8.564e-01;1.174e+00;7.408e-01;-1.000e+00;1.250e+00;7.497e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
21.544240000;1.250e+00;8.331e-01;-1.312e+00;6.664e-01;-1.050e+00;8.564e-01;1.174e+00;7.408e-01;-1.000e+00;1.250e+00;7.498e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
21.562240000;1.250e+00;8.331e-01;-1.312e+00;6.665e-01;-1.050e+00;8.564e-01;1.174e+00;7.408e-01;-1.000e+00;1.250e+00;7.498e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.489998000;1.250e+00;8.333e-01;-1.312e+00;6.666e-01;-1.050e+00;8.564e-01;1.174e+00;7.410e-01;-1.000e+00;1.250e+00;7.500e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.490004000;1.250e+00;8.333e-01;-1.312e+00;6.666e-01;-1.050e+00;8.564e-01;1.174e+00;7.410e-01;-1.000e+00;1.250e+00;7.499e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.490012000;1.250e+00;8.332e-01;-1.312e+00;6.666e-01;-1.050e+00;8.564e-01;1.174e+00;7.410e-01;-1.000e+00;1.250e+00;7.499e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.490028000;1.250e+00;8.332e-01;-1.312e+00;6.666e-01;-1.050e+00;8.563e-01;1.174e+00;7.410e-01;-1.000e+00;1.250e+00;7.499e-01;-1.181e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.490060000;1.250e+00;8.331e-01;-1.312e+00;6.666e-01;-1.050e+00;8.562e-01;1.174e+00;7.410e-01;-1.000e+00;1.250e+00;7.498e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.490188000;1.249e+00;8.326e-01;-1.311e+00;6.666e-01;-1.050e+00;8.558e-01;1.174e+00;7.410e-01;-1.000e+00;1.249e+00;7.494e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.490252000;1.249e+00;8.324e-01;-1.311e+00;6.666e-01;-1.050e+00;8.556e-01;1.173e+00;7.410e-01;-1.000e+00;1.249e+00;7.492e-01;-1.180e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.493409000;1.233e+00;8.219e-01;-1.294e+00;6.666e-01;-1.050e+00;8.447e-01;1.157e+00;7.419e-01;-9.994e-01;1.233e+00;7.398e-01;-1.165e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.493793000;1.231e+00;8.207e-01;-1.292e+00;6.667e-01;-1.050e+00;8.434e-01;1.156e+00;7.421e-01;-9.994e-01;1.231e+00;7.386e-01;-1.163e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.495841000;1.221e+00;8.143e-01;-1.282e+00;6.670e-01;-1.050e+00;8.363e-01;1.145e+00;7.430e-01;-9.991e-01;1.221e+00;7.329e-01;-1.153e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.496865000;1.216e+00;8.113e-01;-1.276e+00;6.673e-01;-1.050e+00;8.328e-01;1.140e+00;7.436e-01;-9.990e-01;1.216e+00;7.301e-01;-1.149e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.497889000;1.211e+00;8.083e-01;-1.271e+00;6.677e-01;-1.050e+00;8.292e-01;1.135e+00;7.444e-01;-9.988e-01;1.211e+00;7.275e-01;-1.144e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.498913000;1.205e+00;8.055e-01;-1.266e+00;6.683e-01;-1.050e+00;8.256e-01;1.130e+00;7.452e-01;-9.987e-01;1.205e+00;7.250e-01;-1.139e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.500004000;1.200e+00;8.027e-01;-1.261e+00;6.689e-01;-1.050e+00;8.218e-01;1.124e+00;7.463e-01;-9.986e-01;1.200e+00;7.224e-01;-1.134e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.501836000;1.191e+00;7.982e-01;-1.251e+00;6.703e-01;-1.051e+00;8.154e-01;1.115e+00;7.484e-01;-9.984e-01;1.191e+00;7.184e-01;-1.126e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.501837000;1.191e+00;7.982e-01;-1.251e+00;6.703e-01;-1.051e+00;8.154e-01;1.115e+00;7.484e-01;-9.983e-01;1.191e+00;7.184e-01;-1.126e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.501840000;1.191e+00;7.982e-01;-1.251e+00;6.703e-01;-1.051e+00;8.155e-01;1.115e+00;7.484e-01;-9.981e-01;1.191e+00;7.184e-01;-1.126e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.501844000;1.191e+00;7.983e-01;-1.251e+00;6.704e-01;-1.050e+00;8.156e-01;1.115e+00;7.484e-01;-9.978e-01;1.191e+00;7.184e-01;-1.126e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.502028000;1.190e+00;7.988e-01;-1.235e+00;6.713e-01;-1.038e+00;8.194e-01;1.116e+00;7.484e-01;-9.853e-01;1.190e+00;7.189e-01;-1.111e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.502529000;1.187e+00;8.001e-01;-1.193e+00;6.738e-01;-1.005e+00;8.294e-01;1.116e+00;7.484e-01;-9.527e-01;1.187e+00;7.201e-01;-1.074e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.503466000;1.183e+00;8.022e-01;-1.122e+00;6.783e-01;-9.483e-01;8.462e-01;1.116e+00;7.488e-01;-8.962e-01;1.183e+00;7.219e-01;-1.009e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.503470000;1.183e+00;8.022e-01;-1.121e+00;6.783e-01;-9.481e-01;8.463e-01;1.116e+00;7.488e-01;-8.960e-01;1.183e+00;7.220e-01;-1.009e+00;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.504362000;1.178e+00;8.038e-01;-1.059e+00;6.823e-01;-8.988e-01;8.605e-01;1.116e+00;7.492e-01;-8.468e-01;1.178e+00;7.235e-01;-9.530e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.504618000;1.177e+00;8.043e-01;-1.042e+00;6.834e-01;-8.853e-01;8.643e-01;1.116e+00;7.494e-01;-8.333e-01;1.177e+00;7.238e-01;-9.377e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.504746000;1.176e+00;8.045e-01;-1.034e+00;6.839e-01;-8.787e-01;8.662e-01;1.115e+00;7.495e-01;-8.267e-01;1.176e+00;7.240e-01;-9.302e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.505258000;1.174e+00;8.053e-01;-1.001e+00;6.861e-01;-8.527e-01;8.735e-01;1.115e+00;7.498e-01;-8.008e-01;1.174e+00;7.247e-01;-9.008e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.505386000;1.173e+00;8.055e-01;-9.929e-01;6.866e-01;-8.464e-01;8.752e-01;1.115e+00;7.499e-01;-7.945e-01;1.173e+00;7.249e-01;-8.936e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.505514000;1.172e+00;8.056e-01;-9.850e-01;6.872e-01;-8.401e-01;8.769e-01;1.115e+00;7.500e-01;-7.882e-01;1.172e+00;7.251e-01;-8.865e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.505898000;1.171e+00;8.062e-01;-9.617e-01;6.887e-01;-8.216e-01;8.820e-01;1.115e+00;7.503e-01;-7.697e-01;1.171e+00;7.255e-01;-8.655e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.506026000;1.170e+00;8.063e-01;-9.540e-01;6.892e-01;-8.155e-01;8.837e-01;1.114e+00;7.504e-01;-7.636e-01;1.170e+00;7.257e-01;-8.586e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.506794000;1.166e+00;8.072e-01;-9.094e-01;6.923e-01;-7.799e-01;8.932e-01;1.114e+00;7.510e-01;-7.281e-01;1.166e+00;7.265e-01;-8.185e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.506922000;1.165e+00;8.074e-01;-9.022e-01;6.928e-01;-7.741e-01;8.947e-01;1.113e+00;7.511e-01;-7.223e-01;1.165e+00;7.266e-01;-8.119e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.507306000;1.163e+00;8.078e-01;-8.807e-01;6.943e-01;-7.570e-01;8.993e-01;1.113e+00;7.514e-01;-7.051e-01;1.163e+00;7.270e-01;-7.926e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.507690000;1.162e+00;8.082e-01;-8.597e-01;6.958e-01;-7.401e-01;9.037e-01;1.113e+00;7.518e-01;-6.883e-01;1.162e+00;7.274e-01;-7.737e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.507818000;1.161e+00;8.083e-01;-8.527e-01;6.963e-01;-7.345e-01;9.051e-01;1.112e+00;7.519e-01;-6.827e-01;1.161e+00;7.275e-01;-7.674e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.508458000;1.158e+00;8.089e-01;-8.186e-01;6.987e-01;-7.071e-01;9.121e-01;1.112e+00;7.525e-01;-6.553e-01;1.158e+00;7.280e-01;-7.368e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.508714000;1.156e+00;8.091e-01;-8.053e-01;6.996e-01;-6.963e-01;9.149e-01;1.111e+00;7.527e-01;-6.445e-01;1.156e+00;7.282e-01;-7.247e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.509175000;1.154e+00;8.094e-01;-7.815e-01;7.013e-01;-6.771e-01;9.197e-01;1.111e+00;7.531e-01;-6.253e-01;1.154e+00;7.285e-01;-7.033e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.509866000;1.151e+00;8.099e-01;-7.465e-01;7.039e-01;-6.488e-01;9.267e-01;1.109e+00;7.538e-01;-5.970e-01;1.151e+00;7.289e-01;-6.719e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.509983000;1.150e+00;8.100e-01;-7.407e-01;7.043e-01;-6.440e-01;9.279e-01;1.109e+00;7.539e-01;-5.922e-01;1.150e+00;7.290e-01;-6.666e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.510003000;1.150e+00;8.100e-01;-7.397e-01;7.044e-01;-6.432e-01;9.281e-01;1.109e+00;7.539e-01;-5.914e-01;1.150e+00;7.290e-01;-6.657e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.510315000;1.150e+00;8.113e-01;-7.258e-01;7.055e-01;-6.311e-01;9.323e-01;1.110e+00;7.542e-01;-5.794e-01;1.150e+00;7.302e-01;-6.532e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.510379000;1.150e+00;8.116e-01;-7.231e-01;7.057e-01;-6.288e-01;9.331e-01;1.111e+00;7.542e-01;-5.770e-01;1.150e+00;7.304e-01;-6.508e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
22.510443000;1.150e+00;8.118e-01;-7.204e-01;7.059e-01;-6.264e-01;9.339e-01;1.111e+00;7.543e-01;-5.747e-01;1.150e+00;7.306e-01;-6.484e-01;1.000e+01;8.333e-01;4.705e-01;1.178e+00;5.000e+01;5.000e+01
