time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.388458;1.038e+00;7.480e-01;1.330e-02;7.205e-01;1.281e-02;1.042e+00;1.053e+00;7.289e-01;6.084e-02;4.982e+01;2.000e-03;2.015e-02;7.500e-01;3.333e-02;1.038e+00;6.732e-01;1.197e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.389458;1.038e+00;7.480e-01;1.332e-02;7.205e-01;1.283e-02;1.042e+00;1.053e+00;7.288e-01;6.086e-02;4.982e+01;2.021e-03;2.013e-02;7.500e-01;3.333e-02;1.038e+00;6.732e-01;1.199e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.390458;1.038e+00;7.480e-01;1.335e-02;7.205e-01;1.286e-02;1.042e+00;1.053e+00;7.288e-01;6.088e-02;4.982e+01;2.040e-03;2.011e-02;7.500e-01;3.333e-02;1.038e+00;6.732e-01;1.201e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.391458;1.038e+00;7.479e-01;1.337e-02;7.205e-01;1.288e-02;1.042e+00;1.053e+00;7.288e-01;6.089e-02;4.982e+01;2.059e-03;2.009e-02;7.500e-01;3.333e-02;1.038e+00;6.731e-01;1.203e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.392458;1.038e+00;7.479e-01;1.339e-02;7.204e-01;1.290e-02;1.042e+00;1.053e+00;7.288e-01;6.091e-02;4.982e+01;2.077e-03;2.007e-02;7.500e-01;3.333e-02;1.038e+00;6.731e-01;1.205e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.393458;1.038e+00;7.479e-01;1.341e-02;7.204e-01;1.292e-02;1.042e+00;1.053e+00;7.287e-01;6.093e-02;4.982e+01;2.094e-03;2.005e-02;7.500e-01;3.333e-02;1.038e+00;6.731e-01;1.207e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.394458;1.038e+00;7.479e-01;1.343e-02;7.204e-01;1.294e-02;1.042e+00;1.053e+00;7.287e-01;6.094e-02;4.982e+01;2.111e-03;2.003e-02;7.500e-01;3.333e-02;1.038e+00;6.731e-01;1.209e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.395458;1.038e+00;7.479e-01;1.345e-02;7.204e-01;1.296e-02;1.042e+00;1.053e+00;7.287e-01;6.096e-02;4.982e+01;2.127e-03;2.000e-02;7.500e-01;3.333e-02;1.038e+00;6.731e-01;1.211e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.396458;1.038e+00;7.479e-01;1.347e-02;7.204e-01;1.298e-02;1.042e+00;1.053e+00;7.287e-01;6.098e-02;4.982e+01;2.141e-03;1.998e-02;7.500e-01;3.333e-02;1.038e+00;6.731e-01;1.212e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.397458;1.038e+00;7.478e-01;1.349e-02;7.203e-01;1.299e-02;1.042e+00;1.053e+00;7.287e-01;6.100e-02;4.982e+01;2.156e-03;1.996e-02;7.500e-01;3.333e-02;1.038e+00;6.731e-01;1.214e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.398458;1.038e+00;7.478e-01;1.351e-02;7.203e-01;1.301e-02;1.042e+00;1.053e+00;7.286e-01;6.101e-02;4.982e+01;2.169e-03;1.994e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.216e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.399458;1.038e+00;7.478e-01;1.353e-02;7.203e-01;1.303e-02;1.042e+00;1.053e+00;7.286e-01;6.103e-02;4.982e+01;2.182e-03;1.992e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.218e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.400458;1.038e+00;7.478e-01;1.355e-02;7.203e-01;1.305e-02;1.042e+00;1.053e+00;7.286e-01;6.105e-02;4.982e+01;2.194e-03;1.990e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.220e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.401458;1.038e+00;7.478e-01;1.357e-02;7.203e-01;1.307e-02;1.042e+00;1.053e+00;7.286e-01;6.106e-02;4.982e+01;2.206e-03;1.988e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.221e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.402458;1.038e+00;7.478e-01;1.359e-02;7.203e-01;1.309e-02;1.042e+00;1.053e+00;7.286e-01;6.108e-02;4.982e+01;2.217e-03;1.986e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.223e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.403458;1.038e+00;7.478e-01;1.361e-02;7.202e-01;1.311e-02;1.042e+00;1.053e+00;7.286e-01;6.109e-02;4.982e+01;2.227e-03;1.984e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.225e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.404458;1.038e+00;7.478e-01;1.363e-02;7.202e-01;1.313e-02;1.042e+00;1.053e+00;7.285e-01;6.111e-02;4.982e+01;2.237e-03;1.982e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.227e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.405458;1.038e+00;7.478e-01;1.365e-02;7.202e-01;1.315e-02;1.042e+00;1.053e+00;7.285e-01;6.113e-02;4.982e+01;2.246e-03;1.980e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.228e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.406458;1.038e+00;7.477e-01;1.367e-02;7.202e-01;1.316e-02;1.042e+00;1.053e+00;7.285e-01;6.114e-02;4.982e+01;2.253e-03;1.978e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.230e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.407458;1.038e+00;7.477e-01;1.369e-02;7.202e-01;1.318e-02;1.042e+00;1.053e+00;7.285e-01;6.116e-02;4.982e+01;2.261e-03;1.977e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.232e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.408458;1.038e+00;7.477e-01;1.371e-02;7.202e-01;1.320e-02;1.042e+00;1.053e+00;7.285e-01;6.118e-02;4.982e+01;2.269e-03;1.975e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.234e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.409458;1.038e+00;7.477e-01;1.372e-02;7.202e-01;1.322e-02;1.042e+00;1.053e+00;7.285e-01;6.119e-02;4.982e+01;2.276e-03;1.973e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.235e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.410458;1.038e+00;7.477e-01;1.374e-02;7.202e-01;1.324e-02;1.042e+00;1.053e+00;7.285e-01;6.121e-02;4.982e+01;2.281e-03;1.971e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.237e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.411458;1.038e+00;7.477e-01;1.376e-02;7.201e-01;1.325e-02;1.042e+00;1.053e+00;7.285e-01;6.122e-02;4.982e+01;2.288e-03;1.969e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.239e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.412458;1.038e+00;7.477e-01;1.378e-02;7.201e-01;1.327e-02;1.042e+00;1.053e+00;7.284e-01;6.124e-02;4.982e+01;2.292e-03;1.967e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.240e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.413458;1.038e+00;7.477e-01;1.380e-02;7.201e-01;1.329e-02;1.042e+00;1.053e+00;7.284e-01;6.126e-02;4.982e+01;2.298e-03;1.965e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.242e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.414458;1.038e+00;7.477e-01;1.381e-02;7.201e-01;1.330e-02;1.042e+00;1.053e+00;7.284e-01;6.127e-02;4.982e+01;2.301e-03;1.964e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.243e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.415458;1.038e+00;7.477e-01;1.383e-02;7.201e-01;1.332e-02;1.042e+00;1.053e+00;7.284e-01;6.129e-02;4.982e+01;2.306e-03;1.962e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.245e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.416458;1.038e+00;7.477e-01;1.385e-02;7.201e-01;1.334e-02;1.042e+00;1.053e+00;7.284e-01;6.130e-02;4.982e+01;2.309e-03;1.960e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.247e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.417458;1.038e+00;7.477e-01;1.387e-02;7.201e-01;1.336e-02;1.042e+00;1.053e+00;7.284e-01;6.132e-02;4.982e+01;2.311e-03;1.958e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.248e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.418458;1.038e+00;7.477e-01;1.389e-02;7.201e-01;1.337e-02;1.042e+00;1.053e+00;7.284e-01;6.133e-02;4.982e+01;2.314e-03;1.956e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.250e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.419458;1.038e+00;7.477e-01;1.390e-02;7.201e-01;1.339e-02;1.042e+00;1.053e+00;7.284e-01;6.135e-02;4.982e+01;2.317e-03;1.955e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.251e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.420458;1.038e+00;7.477e-01;1.392e-02;7.201e-01;1.341e-02;1.043e+00;1.053e+00;7.284e-01;6.137e-02;4.982e+01;2.318e-03;1.953e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.253e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.421458;1.038e+00;7.477e-01;1.394e-02;7.201e-01;1.342e-02;1.043e+00;1.053e+00;7.284e-01;6.138e-02;4.982e+01;2.319e-03;1.951e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.254e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.422458;1.038e+00;7.477e-01;1.395e-02;7.201e-01;1.344e-02;1.043e+00;1.053e+00;7.284e-01;6.140e-02;4.982e+01;2.320e-03;1.949e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.256e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.423458;1.038e+00;7.477e-01;1.397e-02;7.201e-01;1.346e-02;1.043e+00;1.053e+00;7.284e-01;6.141e-02;4.982e+01;2.321e-03;1.948e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.257e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.424458;1.038e+00;7.477e-01;1.399e-02;7.201e-01;1.347e-02;1.043e+00;1.053e+00;7.284e-01;6.143e-02;4.982e+01;2.321e-03;1.946e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.259e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.425458;1.038e+00;7.477e-01;1.400e-02;7.201e-01;1.349e-02;1.043e+00;1.053e+00;7.284e-01;6.144e-02;4.982e+01;2.321e-03;1.944e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.260e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.426458;1.038e+00;7.477e-01;1.402e-02;7.201e-01;1.350e-02;1.043e+00;1.053e+00;7.284e-01;6.146e-02;4.982e+01;2.321e-03;1.943e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.262e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.427458;1.038e+00;7.477e-01;1.404e-02;7.201e-01;1.352e-02;1.043e+00;1.053e+00;7.283e-01;6.147e-02;4.982e+01;2.320e-03;1.941e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.263e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.428458;1.038e+00;7.477e-01;1.405e-02;7.201e-01;1.353e-02;1.043e+00;1.053e+00;7.283e-01;6.149e-02;4.982e+01;2.319e-03;1.939e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.265e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.429458;1.038e+00;7.477e-01;1.407e-02;7.201e-01;1.355e-02;1.043e+00;1.053e+00;7.283e-01;6.150e-02;4.982e+01;2.318e-03;1.938e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.266e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.430458;1.038e+00;7.477e-01;1.409e-02;7.201e-01;1.357e-02;1.043e+00;1.053e+00;7.283e-01;6.152e-02;4.982e+01;2.316e-03;1.936e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.268e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.431458;1.038e+00;7.477e-01;1.410e-02;7.200e-01;1.358e-02;1.043e+00;1.053e+00;7.283e-01;6.153e-02;4.982e+01;2.313e-03;1.934e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.269e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.432458;1.038e+00;7.477e-01;1.412e-02;7.200e-01;1.360e-02;1.043e+00;1.053e+00;7.283e-01;6.155e-02;4.982e+01;2.311e-03;1.933e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.271e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.433458;1.038e+00;7.477e-01;1.413e-02;7.200e-01;1.361e-02;1.043e+00;1.053e+00;7.283e-01;6.156e-02;4.982e+01;2.309e-03;1.931e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.272e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.434458;1.038e+00;7.477e-01;1.415e-02;7.200e-01;1.363e-02;1.043e+00;1.053e+00;7.283e-01;6.157e-02;4.982e+01;2.306e-03;1.930e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.273e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.435458;1.038e+00;7.477e-01;1.417e-02;7.200e-01;1.364e-02;1.043e+00;1.053e+00;7.283e-01;6.159e-02;4.982e+01;2.303e-03;1.928e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.275e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.436458;1.038e+00;7.477e-01;1.418e-02;7.200e-01;1.366e-02;1.043e+00;1.053e+00;7.283e-01;6.160e-02;4.982e+01;2.300e-03;1.927e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.276e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.437458;1.038e+00;7.477e-01;1.420e-02;7.200e-01;1.367e-02;1.043e+00;1.053e+00;7.283e-01;6.162e-02;4.982e+01;2.296e-03;1.925e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.278e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.438458;1.038e+00;7.477e-01;1.421e-02;7.200e-01;1.369e-02;1.043e+00;1.053e+00;7.283e-01;6.163e-02;4.982e+01;2.292e-03;1.923e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.279e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.439458;1.038e+00;7.477e-01;1.423e-02;7.200e-01;1.370e-02;1.043e+00;1.053e+00;7.283e-01;6.165e-02;4.982e+01;2.288e-03;1.922e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.281e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.440458;1.038e+00;7.477e-01;1.424e-02;7.200e-01;1.372e-02;1.043e+00;1.053e+00;7.283e-01;6.166e-02;4.982e+01;2.283e-03;1.920e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.282e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.441458;1.038e+00;7.477e-01;1.426e-02;7.200e-01;1.373e-02;1.043e+00;1.053e+00;7.283e-01;6.168e-02;4.982e+01;2.279e-03;1.919e-02;7.500e-01;3.333e-02;1.038e+00;6.729e-01;1.283e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.442458;1.038e+00;7.477e-01;1.427e-02;7.200e-01;1.374e-02;1.043e+00;1.053e+00;7.283e-01;6.169e-02;4.982e+01;2.274e-03;1.917e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.285e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.443458;1.038e+00;7.477e-01;1.429e-02;7.201e-01;1.376e-02;1.043e+00;1.053e+00;7.283e-01;6.170e-02;4.982e+01;2.269e-03;1.916e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.286e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.444458;1.038e+00;7.477e-01;1.430e-02;7.201e-01;1.377e-02;1.043e+00;1.053e+00;7.283e-01;6.172e-02;4.982e+01;2.263e-03;1.914e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.287e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.445458;1.038e+00;7.477e-01;1.432e-02;7.201e-01;1.379e-02;1.043e+00;1.053e+00;7.283e-01;6.173e-02;4.982e+01;2.258e-03;1.913e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.289e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.446458;1.038e+00;7.477e-01;1.433e-02;7.201e-01;1.380e-02;1.043e+00;1.053e+00;7.283e-01;6.175e-02;4.982e+01;2.252e-03;1.911e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.290e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.447458;1.038e+00;7.478e-01;1.435e-02;7.201e-01;1.382e-02;1.043e+00;1.053e+00;7.283e-01;6.176e-02;4.982e+01;2.246e-03;1.910e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.291e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.448458;1.038e+00;7.478e-01;1.436e-02;7.201e-01;1.383e-02;1.043e+00;1.053e+00;7.283e-01;6.177e-02;4.982e+01;2.240e-03;1.908e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.293e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.449458;1.038e+00;7.478e-01;1.438e-02;7.201e-01;1.384e-02;1.043e+00;1.053e+00;7.283e-01;6.179e-02;4.982e+01;2.233e-03;1.907e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.294e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.450458;1.038e+00;7.478e-01;1.439e-02;7.201e-01;1.386e-02;1.043e+00;1.053e+00;7.283e-01;6.180e-02;4.982e+01;2.227e-03;1.905e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.295e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.451458;1.038e+00;7.478e-01;1.440e-02;7.201e-01;1.387e-02;1.043e+00;1.053e+00;7.283e-01;6.181e-02;4.982e+01;2.220e-03;1.904e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.296e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.452458;1.038e+00;7.478e-01;1.442e-02;7.201e-01;1.388e-02;1.043e+00;1.053e+00;7.283e-01;6.183e-02;4.982e+01;2.213e-03;1.902e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.298e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.453458;1.038e+00;7.478e-01;1.443e-02;7.201e-01;1.390e-02;1.043e+00;1.053e+00;7.284e-01;6.184e-02;4.982e+01;2.206e-03;1.901e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.299e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.454458;1.038e+00;7.478e-01;1.445e-02;7.201e-01;1.391e-02;1.043e+00;1.053e+00;7.284e-01;6.186e-02;4.982e+01;2.198e-03;1.900e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.300e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.455458;1.038e+00;7.478e-01;1.446e-02;7.201e-01;1.392e-02;1.043e+00;1.053e+00;7.284e-01;6.187e-02;4.982e+01;2.190e-03;1.898e-02;7.500e-01;3.333e-02;1.038e+00;6.730e-01;1.301e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.456458;1.039e+00;7.478e-01;1.447e-02;7.201e-01;1.394e-02;1.043e+00;1.053e+00;7.284e-01;6.188e-02;4.982e+01;2.182e-03;1.897e-02;7.500e-01;3.333e-02;1.039e+00;6.730e-01;1.303e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.457458;1.039e+00;7.478e-01;1.449e-02;7.201e-01;1.395e-02;1.043e+00;1.053e+00;7.284e-01;6.190e-02;4.982e+01;2.174e-03;1.895e-02;7.500e-01;3.333e-02;1.039e+00;6.730e-01;1.304e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.458458;1.039e+00;7.478e-01;1.450e-02;7.201e-01;1.396e-02;1.043e+00;1.053e+00;7.284e-01;6.191e-02;4.982e+01;2.167e-03;1.894e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.305e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.459458;1.039e+00;7.478e-01;1.452e-02;7.201e-01;1.398e-02;1.043e+00;1.053e+00;7.284e-01;6.192e-02;4.982e+01;2.159e-03;1.893e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.306e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.460458;1.039e+00;7.479e-01;1.453e-02;7.201e-01;1.399e-02;1.043e+00;1.053e+00;7.284e-01;6.194e-02;4.982e+01;2.150e-03;1.891e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.308e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.461458;1.039e+00;7.479e-01;1.454e-02;7.201e-01;1.400e-02;1.043e+00;1.053e+00;7.284e-01;6.195e-02;4.982e+01;2.141e-03;1.890e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.309e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.462458;1.039e+00;7.479e-01;1.456e-02;7.201e-01;1.402e-02;1.043e+00;1.053e+00;7.284e-01;6.196e-02;4.982e+01;2.132e-03;1.889e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.310e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.463458;1.039e+00;7.479e-01;1.457e-02;7.201e-01;1.403e-02;1.043e+00;1.053e+00;7.284e-01;6.198e-02;4.982e+01;2.123e-03;1.887e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.311e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.464458;1.039e+00;7.479e-01;1.458e-02;7.201e-01;1.404e-02;1.043e+00;1.053e+00;7.284e-01;6.199e-02;4.982e+01;2.114e-03;1.886e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.312e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
20.465458;1.039e+00;7.479e-01;1.460e-02;7.201e-01;1.405e-02;1.043e+00;1.053e+00;7.284e-01;6.200e-02;4.982e+01;2.106e-03;1.885e-02;7.500e-01;3.333e-02;1.039e+00;6.731e-01;1.314e-02;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.982e+01;4.982e+01
